post_id,target_username,account_role,benchmark_weight,author_username,created_at_jst,post_date_jst,tweet_url,text
2035298180523528690,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-21 19:11:14,2026-03-21,https://x.com/ShitStockQ/status/2035298180523528690,"何も思わずに乗り込む
なぜなら当然の対価を払ってるから

わいっておかしいのかな？ https://t.co/ZCCJAiOl4d"
2035328957059657863,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-21 21:13:32,2026-03-21,https://x.com/ShitStockQ/status/2035328957059657863,だっさ https://t.co/bVbrZBVAEX
2035343908155388405,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-21 22:12:57,2026-03-21,https://x.com/ShitStockQ/status/2035343908155388405,"イラン、ホルムズ海峡の日本船舶の航行を許可する用意があると表明

イランでは一休さんが国民的アニメです。もしかしたらとんちを利かせたのかもしれません。 https://t.co/uf1F5Ly726 https://t.co/HsFdyjIl7C"
2035349852549476400,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-21 22:36:34,2026-03-21,https://x.com/ShitStockQ/status/2035349852549476400,F1ドライバーの車両感覚すごすぎ https://t.co/4RPIflG1jj
2035362591317643434,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-21 23:27:11,2026-03-21,https://x.com/ShitStockQ/status/2035362591317643434,"投資って自分が行けると思った会社にお金を突っ込むことだから、値動きで文句言う感覚が私には理解できない。

Xのインフルエンサーは値動きしか見てない人が多すぎるんよね。

その点シットさんはずーっと同じ銘柄推してる。
勿論、高くなりすぎたり、自分の思いと違うことが起きたら売るけどね。"
2035507175414796655,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 09:01:43,2026-03-22,https://x.com/ShitStockQ/status/2035507175414796655,"なんかあったな
サンデーダウ急落"
2035508188133650866,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 09:05:44,2026-03-22,https://x.com/ShitStockQ/status/2035508188133650866,これか https://t.co/nR7QWzHvlT
2035510017840066596,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 09:13:00,2026-03-22,https://x.com/ShitStockQ/status/2035510017840066596,"原油はマイニングコストに跳ね返るからね
データセンターの再エネ化は進んでるけど少なからず影響あります https://t.co/rhqg6O6aR0"
2035510892423733503,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 09:16:29,2026-03-22,https://x.com/ShitStockQ/status/2035510892423733503,初心者弁護士ってことか https://t.co/yYk6FcNHfG
2035675916299608107,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 20:12:14,2026-03-22,https://x.com/ShitStockQ/status/2035675916299608107,ホンダっていつからバイクのエンジン水冷になったんですか？ https://t.co/VPalKX87LQ
2035677557627216346,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 20:18:45,2026-03-22,https://x.com/ShitStockQ/status/2035677557627216346,"是非読んでみてください

日米における暗号資産法制の動きとサナエトークンの罪｜ShitStock @ShitStockQ https://t.co/0woIClppqA"
2035686485740155355,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 20:54:14,2026-03-22,https://x.com/ShitStockQ/status/2035686485740155355,本田宗一郎さんって空冷にこだわりあるって読んでたので水冷になってるなんて知りませんでした https://t.co/YJ5Gz88z4m
2035691392203358715,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 21:13:43,2026-03-22,https://x.com/ShitStockQ/status/2035691392203358715,"メタルギアの世界が来そうで怖い
わいがトライアンフ好きになったのメタルギアの影響です

＃AI
＃戦争経済
＃代理戦争
＃愛国者達 https://t.co/bvPN1trP35"
2035692223422197791,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 21:17:02,2026-03-22,https://x.com/ShitStockQ/status/2035692223422197791,肉吸い初めて作ったんだけど、胃もたれしちゃった。和牛で作ったらだめなやつ。
2035697047240941937,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 21:36:12,2026-03-22,https://x.com/ShitStockQ/status/2035697047240941937,君たち他にやることないの？ https://t.co/ZebniO7vVU
2035700809770676476,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 21:51:09,2026-03-22,https://x.com/ShitStockQ/status/2035700809770676476,"あら！
賭博疑惑の林さんまたやらかしたの？ https://t.co/YvGFq1qpPX"
2035702107681235447,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 21:56:18,2026-03-22,https://x.com/ShitStockQ/status/2035702107681235447,おわた https://t.co/IxNL7RhZ0t
2035706370356617391,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:13:14,2026-03-22,https://x.com/ShitStockQ/status/2035706370356617391,クソワロタ https://t.co/llWLQlkXOA
2035707495206048008,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:17:43,2026-03-22,https://x.com/ShitStockQ/status/2035707495206048008,"ユニクロを着こなす経営者がかっこいいと思いますよ。

ブランドに囚われてる人はプライドだけ高くなる傾向があります。

そうすると失敗を認められなくなり、素直に謝ることも出来なくなり、数年後にいなくなります。"
2035708039404437813,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:19:52,2026-03-22,https://x.com/ShitStockQ/status/2035708039404437813,恥ずかしいと思わないのかな？ https://t.co/B72jkledtp
2035708460520927488,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:21:33,2026-03-22,https://x.com/ShitStockQ/status/2035708460520927488,肉吸い https://t.co/TUtxKPnYZF
2035710559765852355,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:29:53,2026-03-22,https://x.com/ShitStockQ/status/2035710559765852355,Xの事ツイッターって言ってる人、未だにメタプラネットのことレッドプラネットって言ってそう
2035711656513388776,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:34:15,2026-03-22,https://x.com/ShitStockQ/status/2035711656513388776,ね笑 https://t.co/azfCJLsu1f https://t.co/fQqw7zsfTF
2035713040403030262,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:39:45,2026-03-22,https://x.com/ShitStockQ/status/2035713040403030262,"あのね
イーロン・マスクやスティーブジョブズが質素な生活してるのにお前らみたいな弱小経営者が見栄張ってどうするの？

一流の経営者は見栄という贅肉を嫌うんですよ https://t.co/nDXGcQ45LS"
2035715116390576170,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:48:00,2026-03-22,https://x.com/ShitStockQ/status/2035715116390576170,ハゲは遊べません https://t.co/iA8dktnH5X
2035715835835437403,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:50:51,2026-03-22,https://x.com/ShitStockQ/status/2035715835835437403,"原油がここまで高くなるのわいの想定外なんだよ

戦争ほんと嫌い"
2035716420198371713,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:53:11,2026-03-22,https://x.com/ShitStockQ/status/2035716420198371713,このポストすごい伸びてて日本まだまだ捨てたもんじゃないと思いました https://t.co/GT2zK6F18H
2035716667385487829,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 22:54:09,2026-03-22,https://x.com/ShitStockQ/status/2035716667385487829,何なら年始は景気悪化に伴い原油下がると思ってました https://t.co/o9jY5hqWQ5
2035720818777579682,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-22 23:10:39,2026-03-22,https://x.com/ShitStockQ/status/2035720818777579682,このくらいの余裕が必要 https://t.co/Bj4LSDv6TD
2035745279467798562,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 00:47:51,2026-03-23,https://x.com/ShitStockQ/status/2035745279467798562,"左翼活動家ってなんでこんなに頭の悪いタグ作るの？
#オタクによる反戦デモ"
2035746376869691599,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 00:52:13,2026-03-23,https://x.com/ShitStockQ/status/2035746376869691599,再エネ賦課金廃止 https://t.co/RnfGPtRXtF
2035746502187123159,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 00:52:43,2026-03-23,https://x.com/ShitStockQ/status/2035746502187123159,再エネ賦課金払って私たちの生活が何か良くなりましたか？
2035862211500056713,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 08:32:30,2026-03-23,https://x.com/ShitStockQ/status/2035862211500056713,株つらネット
2035867943335309484,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 08:55:16,2026-03-23,https://x.com/ShitStockQ/status/2035867943335309484,信越化学だけSQですか？
2035877960260136977,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 09:35:05,2026-03-23,https://x.com/ShitStockQ/status/2035877960260136977,"ふぅ
致命傷"
2035881139622318429,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 09:47:43,2026-03-23,https://x.com/ShitStockQ/status/2035881139622318429,"とりあえず中外鉱業は全うり
余力確保"
2035881946199568803,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 09:50:55,2026-03-23,https://x.com/ShitStockQ/status/2035881946199568803,"うまくいかないもんだよ
投資ってやつは"
2035882089443434753,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 09:51:29,2026-03-23,https://x.com/ShitStockQ/status/2035882089443434753,ゴールド雪崩
2035883157439078538,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 09:55:44,2026-03-23,https://x.com/ShitStockQ/status/2035883157439078538,買うなら午後だな
2035883759862727028,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 09:58:07,2026-03-23,https://x.com/ShitStockQ/status/2035883759862727028,୧(^p^)୨ https://t.co/B9QKf0lv5V
2035896800683704357,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 10:49:57,2026-03-23,https://x.com/ShitStockQ/status/2035896800683704357,これまではゴールドのヘッジだったからね。あとは業績も悪くないと見てたから。 https://t.co/heAjsTRxrb
2035899408651608263,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 11:00:18,2026-03-23,https://x.com/ShitStockQ/status/2035899408651608263,北海道底堅い
2035924720210825310,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 12:40:53,2026-03-23,https://x.com/ShitStockQ/status/2035924720210825310,ビットコイン頑張ってる
2035937474065907795,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 13:31:34,2026-03-23,https://x.com/ShitStockQ/status/2035937474065907795,混浴なら絶対行かんやろ https://t.co/FJgRO3yrtI
2035938250565833020,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 13:34:39,2026-03-23,https://x.com/ShitStockQ/status/2035938250565833020,イランが拗らせ女子みたいになってる
2035938539389808753,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 13:35:48,2026-03-23,https://x.com/ShitStockQ/status/2035938539389808753,ほんと宗教絡むと行くとこまで行きそうで怖いんよ
2035967613222945082,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 15:31:20,2026-03-23,https://x.com/ShitStockQ/status/2035967613222945082,"はい
引けで買いたかったの買えました(^q^)

引け乙"
2035969650350285006,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 15:39:25,2026-03-23,https://x.com/ShitStockQ/status/2035969650350285006,明日も下がったらイライラする https://t.co/7lGzQsG9YI
2035970398966440425,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 15:42:24,2026-03-23,https://x.com/ShitStockQ/status/2035970398966440425,ゴールドやばいね
2035978980193669207,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 16:16:30,2026-03-23,https://x.com/ShitStockQ/status/2035978980193669207,"ゴールド逝ったーーー
安産資産ってなんですか？ https://t.co/rQceUSADYE"
2035979381731205522,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 16:18:05,2026-03-23,https://x.com/ShitStockQ/status/2035979381731205522,いくらゴールドでもこういう落ち方するとこれまでみたいな買われ方はしなくなる
2036002044671398207,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 17:48:09,2026-03-23,https://x.com/ShitStockQ/status/2036002044671398207,バカはお前だろ(^q^) https://t.co/Ebxxj6Dp1k
2036003358960689176,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 17:53:22,2026-03-23,https://x.com/ShitStockQ/status/2036003358960689176,"資金移動の準備は整った

とわいの友達のアラブの王様が言ってました"
2036007055413395967,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 18:08:03,2026-03-23,https://x.com/ShitStockQ/status/2036007055413395967,北海道熱いぜー(^q^) https://t.co/f3h1NqnRT9
2036036666595705223,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 20:05:43,2026-03-23,https://x.com/ShitStockQ/status/2036036666595705223,"今ゴールド買うのはだめですよ(^q^)

安値で仕込んだ人達のために火中の栗を拾うようなものです"
2036039087422067064,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 20:15:20,2026-03-23,https://x.com/ShitStockQ/status/2036039087422067064,"さぁ
灼熱の春の息吹が聞こえてきたよ(^q^)"
2036039377500185039,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 20:16:30,2026-03-23,https://x.com/ShitStockQ/status/2036039377500185039,まぁしっとさんは買っちゃうんです https://t.co/7lGzQsG9YI
2036041408973521332,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 20:24:34,2026-03-23,https://x.com/ShitStockQ/status/2036041408973521332,ちなみにしっとさんが買ったのはデーセクと千代田化工
2036045696965726479,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 20:41:36,2026-03-23,https://x.com/ShitStockQ/status/2036045696965726479,ゴールドが地合いで動くようになったらおしまいよ(^q^)
2036062006911103427,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 21:46:25,2026-03-23,https://x.com/ShitStockQ/status/2036062006911103427,"何書いてんのかと思ったらwww
安産wwwww https://t.co/UW9PoEZQUs"
2036076715647324364,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 22:44:52,2026-03-23,https://x.com/ShitStockQ/status/2036076715647324364,何よりもつよいビットコイン
2036080646649733405,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-23 23:00:29,2026-03-23,https://x.com/ShitStockQ/status/2036080646649733405,そういえば桜咲いてました https://t.co/AjVyPfvCgK
2036097233805029796,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 00:06:24,2026-03-24,https://x.com/ShitStockQ/status/2036097233805029796,地合いが悪い時は買いに向かいましょう(^q^)
2036098395992187023,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 00:11:01,2026-03-24,https://x.com/ShitStockQ/status/2036098395992187023,"さっさと憲法改正しましょう
いつまで引っ張ってんだよ"
2036226331088953622,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 08:39:23,2026-03-24,https://x.com/ShitStockQ/status/2036226331088953622,"千代千代すごい！
おはプラネット(^q^)"
2036240413766590688,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 09:35:20,2026-03-24,https://x.com/ShitStockQ/status/2036240413766590688,"名村とかマイ転するんだ

なんか違和感だなぁ

どこかで買いたいんだよねー"
2036252252139299093,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 10:22:23,2026-03-24,https://x.com/ShitStockQ/status/2036252252139299093,"この並び
XのAIは優秀 https://t.co/ERidWhRkqL"
2036259975572627761,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 10:53:04,2026-03-24,https://x.com/ShitStockQ/status/2036259975572627761,パワーエックスとか東洋エンジエグい値動きやなwww
2036289705470546235,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 12:51:12,2026-03-24,https://x.com/ShitStockQ/status/2036289705470546235,がんばれーー！ https://t.co/whjSs8lVLk
2036301529540599991,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 13:38:11,2026-03-24,https://x.com/ShitStockQ/status/2036301529540599991,任天堂何かあったの？
2036301854930509997,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 13:39:29,2026-03-24,https://x.com/ShitStockQ/status/2036301854930509997,これはランボルギーニですね https://t.co/Kgp8vvvxge
2036304525070573802,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 13:50:06,2026-03-24,https://x.com/ShitStockQ/status/2036304525070573802,かわいいー https://t.co/3LMXC4uUN6
2036306148354302354,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 13:56:33,2026-03-24,https://x.com/ShitStockQ/status/2036306148354302354,寄り天やめろぉぉぉ https://t.co/X8YqaWQnzC
2036321646978748570,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 14:58:08,2026-03-24,https://x.com/ShitStockQ/status/2036321646978748570,いい写真だ https://t.co/VJOm0XDPkU
2036409063236575596,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 20:45:29,2026-03-24,https://x.com/ShitStockQ/status/2036409063236575596,人がAIに騙されないために自分のAIエージェーントを立ててAI同士で会話させるって面白いな
2036414984327164024,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 21:09:01,2026-03-24,https://x.com/ShitStockQ/status/2036414984327164024,SNSで株などの資産公開してる人は基本気持ち悪いですよ(^q^) https://t.co/MkPXKnfQPG
2036418201702302105,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 21:21:48,2026-03-24,https://x.com/ShitStockQ/status/2036418201702302105,ないた https://t.co/ctz4fFj3bT
2036423015001629172,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 21:40:56,2026-03-24,https://x.com/ShitStockQ/status/2036423015001629172,北海道電力が見えます https://t.co/rtb4ISPbQf
2036425179606511760,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 21:49:32,2026-03-24,https://x.com/ShitStockQ/status/2036425179606511760,バイク怖い https://t.co/MmqcQeDlRq
2036444185935618496,ShitStockQ,candidate,1.0000,ShitStockQ,2026-03-24 23:05:03,2026-03-24,https://x.com/ShitStockQ/status/2036444185935618496,むしろ出来るんだ https://t.co/Cx6foLGorn
